sentence,aspect,category,domain,type
أتمنى لو أن هذا الرجل علمني الرياضيات 293 و294 في كورنيل. بالكاد يستطيع صديقي التحدث باللغة الإنجليزية، ناهيك عن شرح ما كنا نحاول تحقيقه. لقد فهمت أنه إذا أردنا متجهات ذاتية عمودية على NULL فسنحصل على الرفع بالنسبة للتدفق... لكن هذا الرجل كان سيجعل الرياضيات أبسط قليلاً.,NULL | الرياضيات 293 و294 | متجهات ذاتية | x,Instructor | Course_General_Feedback | Mathematical_Related_Concept | Mathematical_Related_Concept,sight,implicit | explicit | explicit | explicit
أين الرجل الآسيوي الذي يقسم المواضيع جزءًا تلو الآخر؟,NULL,Other,sight,implicit
أنا خريج معهد ماساتشوستس للتكنولوجيا. ولدينا بعض أساتذة الذين يدرسون هذا المجال جيدًا. وأغلبهم مملون للغاية. شكرًا، معهد ماساتشوستس للتكنولوجيا.,أساتذة,Instructor,sight,explicit
شكرًا الأستاذ سترانج، مفيد حقًا!!,الأستاذ سترانج,Instructor,sight,explicit
استغرق الأمر مني 15 ثانية حتى أدركت أنه كان يتحدث الإنجليزية!,NULL,Instructor,sight,implicit
طلاب معهد ماساتشوستس للتكنولوجيا...إنهم لا يعرفون حتى المحدد...ماذا؟,طلاب معهد ماساتشوستس للتكنولوجيا,Other,sight,explicit
أحاول حقًا أن أفهم لماذا يجب أن يعمل ضرب المصفوفات بالطريقة التي يعمل بها ولا أستطيع العثور على مصدر جيد يتحدث عن هذا الموضوع المحدد. إن حقيقة أن حتى جاوس لم يستطع أن يرى ذلك تعزية إلى حد ما، لكنني أرغب حقًا في الحصول على شرح جيد.,ضرب المصفوفات,Mathematical_Related_Concept,sight,explicit
لقد رأيت أن هذا لا يتطلب كتابًا مدرسيًا، ولكن إذا أردنا مصدرًا لتكملة الدراسة باستخدام OCW، ما هو الكتاب المدرسي الذي توصي به؟,NULL,NULL,sight,implicit
تحياتي للشخص الذي في الدقيقة 36:12... كنت أفكر في نفس السؤال!! الآن يجعلني أعتقد أنني موجود بالفعل,NULL,NULL,sight,implicit
إذا تم حذف كل محتوى اليوتيوب اليوم، فإن الشيء الأكثر إزعاجًا بالنسبة لي على الأرجح هو فقدان هذا سلسلة من الدروس.,سلسلة من الدروس,Teaching_Setup,sight,explicit
هذه تهويدة بالنسبة لي,NULL,NULL,sight,implicit
أفهم الآن لماذا أمريكا سيئة الرياضيات يا إلهي (نعم أنا فرنسي),الرياضيات,Mathematical_Related_Concept,sight,explicit
عند الدقيقة 45:20، إذا كنا نتحدث عن الفضاء الخالي، فسيكون هناك بالفعل عدد لا نهائي من الحلول، ولكن إذا كنا نتحدث عن Ax=b، فيجب أن يكون هناك حل معين في المقام الأول حتى تكون الحلول اللانهائية موجودة. هل أنا على حق؟,NULL,NULL,sight,implicit
شكرا لك! هذه محاضرة رائعة محاضرة,محاضرة,Course_General_Feedback,sight,explicit
@[USERNAME]بطريقة متعالية ومتعجرفة بشكل واضح... هذا كل شيء.,NULL,NULL,sight,implicit
لقد شاهدت جميع مقاطع الفيديو السابقة لفهم معظم ما يحدث، لكنني وجدت دائمًا أنني لا أجد رابطًا بين ما رأيته وما أعرفه بالفعل. لم أتمكن من دمج المجموعة الجديدة من المفاهيم بمعرفتي الحالية. كان الأمر محيرًا للغاية. الآن، مع أول 18 دقيقة من هذه محاضرة كل شيء أصبح واضحًا. الأمر أشبه بأنني كنت أطفو في الفضاء وأواجه صعوبة في التنقل ولكن لا يزال بإمكاني التحرك من نقطة إلى أخرى. الآن فهمت الجاذبية. هذا مثير للإعجاب حقًا.,محاضرة,Course_General_Feedback,sight,explicit
شكرًا جزيلاً دكتور سترانج، أنا متحمس حقًا للمحاضرة القادمة المحاضرة.,دكتور سترانج | المحاضرة,Instructor | Course_General_Feedback,sight,explicit | explicit
السبورة والطباشير تجعلني أرغب في أن أصبح محاضرًا.,NULL,NULL,sight,implicit
أنا المشاهد 951 والمعلق الثاني!!,NULL,NULL,sight,implicit
إذا استبدلت u => Sc، أحصل على d/dt Sc = A Sc. ولكن، في 30:20، حصل على S d/dt c = A Sc. هل ذكر في أي مكان أن d/dx وS يتبادلان الأدوار؟,NULL,NULL,sight,implicit
لا أعلم لماذا أبكي,NULL,NULL,sight,implicit
أنا حقًا أحب الرسوم البيانية بالفيديو، الشبكات، مصفوفات الحدوث من,الرسوم البيانية بالفيديو | الشبكات | مصفوفات الحدوث,Other | Other | Other,sight,explicit | explicit | explicit
من أفضل المحاضرات على اليوتيوب، شكرًا لك البروفيسور جيلبرت على الشرح الجميل.,البروفيسور جيلبرت,Instructor,sight,explicit
واحدة من أفضل محاضرات حساب التفاضل والتكامل!,محاضرات حساب التفاضل والتكامل,Course_General_Feedback,sight,explicit
مشاهدة دكتور سترانج ليست مملة أبدًا,دكتور سترانج,Instructor,sight,explicit
جيريسون يقارن فقط بين الحدود ذات الدرجة الأعلى في كل من البسط (1) والمقام (1/x)، لأن هذا هو كل ما يهم عندما يقترب الحد من اللانهاية. ونعم، يختفي العامل إلى الصفر، بعد إجراء هذه المقارنة. لقد استبعد فقط بقية الحدود مسبقًا لأنها غير ذات صلة عندما يقترب x من اللانهاية.,جيريسون,Instructor,sight,explicit
لقد استمتعت في الواقع بمحاضرات الأستاذ ميلر أكثر بكثير من محاضرات الأستاذ جيريسون.,الأستاذ ميلر | الأستاذ جيريسون,Instructor | Instructor,sight,explicit | explicit
"انظر، إن حجة قاعدة الضرب الخاصة بك دائرية. إن إثبات قاعدة الضرب ""يفترض"" شيئين: 1) أن الحدود موجودة. 2) أن الدوال قابلة للاشتقاق (على الأقل حول الحدود). لا يمكن إثبات الاستمرارية، إذا كان هذا هو الافتراض الذي بدأت به.",NULL,NULL,sight,implicit
لا أعتقد أن هذا هو ما تم إنشاء اليوتيوب من أجله._.,NULL,NULL,sight,implicit
الكثافة بالجرام لكل بوصة مكعبة؟؟؟ غريب! لقد كان في عجلة من أمره حقًا في النهاية...,الكثافة | NULL,Mathematical_Related_Concept | Instructor,sight,explicit | implicit
أتمنى أن يكون لدي مدربين مثله!,NULL,Instructor,sight,implicit
هل هذا الإحصائيات مرتبط بـ مجال الأعمال؟,الإحصائيات | مجال الأعمال,Mathematical_Related_Concept | Other,sight,explicit | explicit
"محاضرات رائعة (19/20) ولكن نفس الملاحظة الموجودة في المحاضرة 5، هناك ارتباك كبير بين الفضاء المتجه والفضاء الأفيني، وعلى وجه الخصوص بين الأصل الأفيني (0,0,0) والمتجه 0. المتجه 0 ليس في أي مكان. إنه لا يعيش في الفضاء الأفيني. في الواقع، لا يمكن التغلب على هذه المفارقات الظاهرة إلا من خلال الحفر في قلب التعريف الحقيقي للفضاء المتجه. بالنسبة للفضاء المتجه ذو البعد الواحد، فهو بحكم التعريف الجاد فئة مكافئة لعدد لا نهائي من الخطوط الأفينية المتوازية التي تملأ المستوى بأكمله. وبالمثل، فإن الفضاء الفيستوري ذو البعدين هو فئة مكافئة لعدد لا نهائي من المستويات الأفينية المتوازية التي تملأ الفضاء ثلاثي الأبعاد R^3 بالكامل. الكلمة الأساسية هي، التمثيل (Vorstellung باللغة الألمانية). الخط الأفيني هو تمثيل خاص، ""وزير"" لـ ""ملك"" والذي يعطي الاتجاه: فضاء متجه ذو بعد واحد. وبالمثل، فإن المستوى الأفيني هو تمثيل خاص، وزير لـ ""ملك وملكة"" والذي يحدد الاتجاهين: فضاء متجه ذو بعدين",NULL,NULL,sight,implicit
أنت الملك يا سيد سترانج! شكرًا لك,أنت,Instructor,sight,explicit
سأكون الشخص المزعج الذي يحمل مؤشر الليزر وبندقية البازلاء الورقية الممضوغة.,NULL,NULL,sight,implicit
شكرا جزيلا، البروفيسور سترانج!,البروفيسور سترانج,Instructor,sight,explicit
لماذا لا تسمح جامعتي لـ الطلاب بتسجيل المحاضرات؟ من الجيد جدًا أن يكون لديك هذه المحاضرات في المنزل بتنسيق فيديو. يمكنك إعادة مشاهدتها وإعادة الوقت في أي وقت تفوت فيه شيئًا ما لأنك لم تكن منتبهًا. مفيد للغاية.,جامعتي | الطلاب | فيديو | المحاضرات,Other | Other | Teaching_Setup | Course_General_Feedback,sight,explicit | explicit | explicit | explicit
هذا لأنك فاشل في هذا الأمر.,NULL,Instructor,sight,implicit
لماذا لا يكون لايبزيغ مستمرا ومحدودا فقط؟,لايبزيغ,Mathematical_Related_Concept,sight,explicit
ممتاز محاضرة. شكرا للمشاركة!,محاضرة,Course_General_Feedback,sight,explicit
