sentence,aspect,category,domain,type
شاشة 15 بوصة، بالحجم الكامل لوحة مفاتيح وسرعة عالية كافية لبعض الألعاب ذات الجودة المنخفضة مثل LOL.,لوحة مفاتيح | سرعة عالية,KEYBOARD#DESIGN_FEATURES | LAPTOP#OPERATION_PERFORMANCE,laptop,explicit | explicit
سيكون 302 مثاليًا تقريبًا Chromebook إذا كان أصغر حواف، على الرغم من ذلك.,302 | Chromebook | حواف,LAPTOP#DESIGN_FEATURES | LAPTOP#DESIGN_FEATURES | LAPTOP#DESIGN_FEATURES,laptop,explicit | explicit | explicit
إنها تحبه .,NULL,LAPTOP#GENERAL,laptop,implicit
هذا الشيء بطيئ!,NULL,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
الطاقة فشل التشغيل.,الطاقة,POWER_SUPPLY#OPERATION_PERFORMANCE,laptop,explicit
الجهاز غير قابل للاستخدام تقريبًا بمجرد إخراجه من الصندوق.,الجهاز,LAPTOP#OPERATION_PERFORMANCE,laptop,explicit
لقد امتلكته لمدة 3 أيام وحتى الآن الكمبيوتر المحمول على ما يرام.,الكمبيوتر المحمول,LAPTOP#GENERAL,laptop,explicit
بالنسبة لي، فإن الميزات الإضافية التخزين، لوحة مفاتيح ذات إضاءة خلفية (ستحبها)، وعامل 2 في 1، والجودة الرائعة جودة البناء جعلتها خيارًا لا يحتاج إلى تفكير.,التخزين | لوحة مفاتيح ذات إضاءة خلفية | جودة البناء,HARD_DISC#DESIGN_FEATURES | KEYBOARD#GENERAL | LAPTOP#QUALITY,laptop,explicit | explicit | explicit
يحتوي على ميزات رائعة بالنسبة للسعر وفيديو جيد لبث الأفلام.,NULL | فيديو,LAPTOP#PRICE | MULTIMEDIA_DEVICES#GENERAL,laptop,implicit | explicit
لقد كانت لوحة المفاتيح والشاشة الجودة دائمًا نقاط قوة ASUS في تجربتي.,الشاشة,DISPLAY#QUALITY,laptop,explicit
لم يبدأ التشغيل بعد شهرين من الشراء ثم زر إعادة الضبط لم يعمل.,NULL | زر إعادة الضبط,LAPTOP#GENERAL | HARDWARE#GENERAL,laptop,implicit | explicit
المواصفات جيدة لهذا الجهاز الذي يعمل بنظام تشغيل 3: منخفض التكلفة ورخيص الثمن.,المواصفات | الجهاز | الجهاز,LAPTOP#DESIGN_FEATURES | LAPTOP#GENERAL | LAPTOP#PRICE,laptop,explicit | explicit | explicit
لقد استخدمت فتحة 360 درجة مرة واحدة فقط وحتى الآن أنا أحبها.,NULL,LAPTOP#GENERAL,laptop,implicit
سعة البطارية 3 ساعات عند الشحن الكامل,سعة البطارية,BATTERY#QUALITY,laptop,explicit
Acer حددت فجوات سوق Chromebook وحلت كل شيء تقريبًا في هذا العرض القوي للغاية - هيكل معدني رفيع يشبه جهاز Mac تقريبًا، مزود بذاكرة وصول عشوائي (RAM) سعة 4 جيجابايت، وشاشة كاملة الوضوح مقاس 14 بوصة ومعالج رباعي النواة.,Acer,COMPANY#GENERAL,laptop,explicit
هذه هي أسرع عملية شحن لدي الآن جهاز.,جهاز,LAPTOP#OPERATION_PERFORMANCE,laptop,explicit
الشاشة لا تتأرجح حيث يوجد قدر كبير من الاحتكاك الذي يثبتها في المكان الذي تضعها فيه.,الشاشة,DISPLAY#GENERAL,laptop,explicit
هذه ميزة رائعة لتوفير عمر البطارية وللأشخاص الذين يحبون القراءة/التصفح في وقت متأخر من الليل في السرير ولا يريدون تشغيل الإضاءة الخلفية.,NULL,KEYBOARD#DESIGN_FEATURES,laptop,implicit
اشتريت هذا في منتصف نوفمبر، بسبب الجيل الثامن من i5، ومواصفات أخرى جيدة المواصفات مقابل السعر الرائع.,الجيل الثامن من i5 | المواصفات | NULL,CPU#GENERAL | LAPTOP#GENERAL | LAPTOP#PRICE,laptop,explicit | explicit | implicit
c302 نظيف ويبدو صلبًا.,c302 | c302,LAPTOP#DESIGN_FEATURES | LAPTOP#DESIGN_FEATURES,laptop,explicit | explicit
أنا أحب هذا الكمبيوتر .,الكمبيوتر | الكمبيوتر,LAPTOP#GENERAL | LAPTOP#GENERAL,laptop,explicit | explicit
إنه منتج جيد منتج وبسعر مناسب.,منتج | NULL,LAPTOP#GENERAL | LAPTOP#PRICE,laptop,explicit | implicit
وظيفته جيدة ولجهاز كمبيوتر ألعاب يعمل بشكل جيد، لا تقم بتوصيل كابل HDMI به، فهذا سوف يحرقه، ولا تقم أيضًا بإيقاف تشغيله لأن لديك فرصة جيدة لإعادة ضبط الكمبيوتر المحمول إلى إعدادات المصنع.,ألعاب,LAPTOP#OPERATION_PERFORMANCE,laptop,explicit
رائع كمبيوتر محمول سعر رائع.,كمبيوتر محمول | كمبيوتر محمول,LAPTOP#GENERAL | LAPTOP#PRICE,laptop,explicit | explicit
صغير جدًا كمبيوتر محمول .,كمبيوتر محمول,LAPTOP#OPERATION_PERFORMANCE,laptop,explicit
لوحة المفاتيح صغيرة وغريبة بعض الشيء وتحتاج إلى بعض الوقت للتكيف معها.,لوحة المفاتيح | لوحة المفاتيح,KEYBOARD#DESIGN_FEATURES | KEYBOARD#DESIGN_FEATURES,laptop,explicit | explicit
في الأسبوع الأول الذي أمضيته مع جهاز Chromebook كان مقفلاً.,Chromebook,LAPTOP#OPERATION_PERFORMANCE,laptop,explicit
بالنسبة للسعر، 5 نجوم.,NULL,LAPTOP#PRICE,laptop,implicit
لقد طلبت ابنتي Chromebook بأموال تخرجها وهي تحبه.,Chromebook,LAPTOP#GENERAL,laptop,explicit
لوحة المفاتيح تعطي استجابة صوتية مرضية عند استخدامها، والماوس لطيفة.,لوحة المفاتيح | الماوس,KEYBOARD#DESIGN_FEATURES | MOUSE#GENERAL,laptop,explicit | explicit
إنه لا يرقى إلى مستوى توقعاتي، فهو ينتج نوعًا من الصوت عندما تقوم بتشغيل شيء ما على اليوتيوب (من لوحة المفاتيح الخاصة به) ربما!,الصوت,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,laptop,explicit
لوحة مفاتيح ذات إضاءة خلفية رائعة؛ تبدو قوية؛ معالجة سريعة.,لوحة مفاتيح ذات إضاءة خلفية | NULL | NULL,KEYBOARD#GENERAL | LAPTOP#DESIGN_FEATURES | CPU#OPERATION_PERFORMANCE,laptop,explicit | implicit | implicit
معبأة بشكل جيد للغاية في الصندوق الأصلي.,NULL,SHIPPING#GENERAL,laptop,implicit
لقد استفدت من هذا الشيء أكثر مما كنت أتخيله في البداية.,NULL,LAPTOP#USABILITY,laptop,implicit
أيضًا، في كثير من الأحيان، لا يتم تشغيل الجهاز.,الجهاز,LAPTOP#OPERATION_PERFORMANCE,laptop,explicit
البطارية جيدة.,البطارية,BATTERY#GENERAL,laptop,explicit
يحدث تعطل متكرر من خلال عرض شاشة غريبة شاشة تعرض عددًا كبيرًا من الخطوط الأفقية القصيرة وتصدر صوت إنذار عالي.,شاشة | شاشة,DISPLAY#OPERATION_PERFORMANCE | DISPLAY#OPERATION_PERFORMANCE,laptop,explicit | explicit
أعتقد أن mbp يلبي المزيد من العناصر اللطيفة بالنسبة لي مقارنةً بـ xps13 بشكل عام.,mbp,LAPTOP#DESIGN_FEATURES,laptop,explicit
لقد أحببت بشكل خاص الدقة العالية العرض، مقارنةً بمعظم أجهزة Chromebook الأخرى.,العرض,DISPLAY#QUALITY,laptop,explicit
الآن انتهت الرومانسية؛ لن يتم فرض رسوم، وخياري الوحيد هو إرساله للخدمة، وهو حدث مدته 10 أيام لا يشمل الشحن ذهابًا وإيابًا.,NULL,POWER_SUPPLY#OPERATION_PERFORMANCE,laptop,implicit
اعتبارًا من الآن، يوصى بشدة بتجديد منتجات,منتجات,LAPTOP#GENERAL,laptop,explicit
يبدو Chromebook لطيفًا جدًا ويعمل بشكل جيد للغاية.,Chromebook | Chromebook,LAPTOP#DESIGN_FEATURES | LAPTOP#OPERATION_PERFORMANCE,laptop,explicit | explicit
الشاشة سيئة بشكل مدهش.,الشاشة,DISPLAY#GENERAL,laptop,explicit
لقد عدت بهذا أيضًا.,NULL,LAPTOP#GENERAL,laptop,implicit
لابتوب بحالة ممتازة .,لابتوب,LAPTOP#GENERAL,laptop,explicit
android يعمل دون أي مشكلة حتى الآن، باستثناء حادثة بسيطة مع الصوت في لعبة Clash of Clans (والتي اختفت عند إعادة التشغيل).,android,SOFTWARE#OPERATION_PERFORMANCE,laptop,explicit
* * إرجاع الجهاز - - الذي غير راضٍ عن العنصر.,الجهاز | العنصر,LAPTOP#GENERAL | LAPTOP#GENERAL,laptop,explicit | explicit
الكمبيوتر يبدو ممتازا.,الكمبيوتر,LAPTOP#DESIGN_FEATURES,laptop,explicit
احذر هذا المنتج يبدو أنه لا يوجد لديه مراقبة الجودة.,المنتج,LAPTOP#QUALITY,laptop,explicit
دعم asus فظيع.,دعم asus,SUPPORT#GENERAL,laptop,explicit
مشكلتي الرئيسية هي عدم التوافق مع Amazon Prime Videos و Gogo.,Amazon Prime Videos و Gogo,SOFTWARE#USABILITY,laptop,explicit
سريع التوصيل، بفضل أمازون.,التوصيل | أمازون,SHIPPING#OPERATION_PERFORMANCE | COMPANY#GENERAL,laptop,explicit | explicit
لكن بعد بضعة أيام فقط، توقف الجهاز عن العمل ولم يعد يعمل مرة أخرى.,NULL,LAPTOP#GENERAL,laptop,implicit
تبدو الآلة مذهلة أليس كذلك؟,الآلة,LAPTOP#GENERAL,laptop,explicit
القرص الصلب الذي يأتي مع الكمبيوتر بطيء ومزعج، وفي الواقع لا يمكن استخدام الكمبيوتر وفقًا لمعايير اليوم، فهو بطيء للغاية.,NULL | NULL | NULL,LAPTOP#USABILITY | LAPTOP#USABILITY | LAPTOP#USABILITY,laptop,implicit | implicit | implicit
لقد ظلت شاشتي سوداء لفترة أطول مما كانت عليه.,شاشتي,DISPLAY#OPERATION_PERFORMANCE,laptop,explicit
دعم متجر Play في الإصدار التجريبي هو أيضًا إضافة لطيفة مثل الكريمة على الكعكة.,دعم متجر Play,SOFTWARE#DESIGN_FEATURES,laptop,explicit
والإضاءة الخلفية لوحة المفاتيح لها إحساس جيد جدًا، ومفتاح `` سفر `` رائع. ``,الإضاءة الخلفية (4: لوحة المفاتيح | الإضاءة الخلفية (4: لوحة المفاتيح | لوحة المفاتيح | لوحة المفاتيح,KEYBOARD#USABILITY | KEYBOARD#USABILITY | KEYBOARD#USABILITY | KEYBOARD#USABILITY,laptop,explicit | explicit | explicit | explicit
إنه يعمل بشكل جيد لتصفح الإنترنت والبريد الإلكتروني ولكنني كنت أتمنى المزيد.,NULL,OS#OPERATION_PERFORMANCE,laptop,implicit
أستطيع التعايش مع مشكلة الشحن أيضًا، على الرغم من أنها مزعجة.,الشحن,POWER_SUPPLY#OPERATION_PERFORMANCE,laptop,explicit
قطعة جميلة ولكن البطارية تدوم فقط 3 ساعات - وليس 10.,NULL | البطارية,LAPTOP#GENERAL | BATTERY#OPERATION_PERFORMANCE,laptop,implicit | explicit
المفاتيح سهلة الكتابة والكمبيوتر المحمول نفسه رفيع ولكنه يبدو متينًا ومصممًا بشكل جيد.,المفاتيح | الكمبيوتر المحمول | الكمبيوتر المحمول,KEYBOARD#USABILITY | LAPTOP#DESIGN_FEATURES | LAPTOP#DESIGN_FEATURES,laptop,explicit | explicit | explicit
يبدو فقط أن القرص الصلب لا يعمل بشكل صحيح.,القرص الصلب,SOFTWARE#OPERATION_PERFORMANCE,laptop,explicit
لو علمنا ذلك مسبقًا لما اشترينا هذا الجهاز .,NULL,LAPTOP#GENERAL,laptop,implicit
يعمل جهاز وحدة المعالجة المركزية الخاص بي أيضًا بسرعة تزيد عن 3 جيجاهرتز معظم الوقت دون أي مشاكل تتعلق بالتسخين أيضًا.,وحدة المعالجة المركزية,CPU#OPERATION_PERFORMANCE,laptop,explicit
دعني أخبرك، هذا الشيء سريع.,NULL,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
21 يناير 2016 تحديث: أنا أحب هذا الكمبيوتر المحمول أكثر من ذي قبل.,الكمبيوتر المحمول,LAPTOP#GENERAL,laptop,explicit
هذا جهاز رائع جهاز من نواحٍ عديدة - وباستخدام crouton يمكن تشغيل Ubuntu بالكامل، مما يجعله جهازًا صغيرًا رائعًا جهاز لكتابة التعليمات البرمجية عليه ونشره على الخادم.,جهاز | NULL,LAPTOP#GENERAL | LAPTOP#OPERATION_PERFORMANCE,laptop,explicit | implicit
هذا خردة .,NULL,LAPTOP#GENERAL,laptop,implicit
بشكل عام، أنا لست سعيدًا جدًا بهذا الكمبيوتر.,الكمبيوتر,LAPTOP#GENERAL,laptop,explicit
لوحة المفاتيح ذات الإضاءة الخلفية يجب أن تكون قياسية الآن!,لوحة المفاتيح ذات الإضاءة الخلفية,KEYBOARD#GENERAL,laptop,explicit
الكمبيوتر المحمول كان جديدًا وفي حالة ممتازة ويعمل بشكل جيد.,الكمبيوتر المحمول,LAPTOP#GENERAL,laptop,explicit
المشكلة الأولى التي حدثت هي استمرار إغلاق الجهاز وتشغيله.,NULL,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
كانت هذه هدية عيد الميلاد والآن نحن نتدافع لأنها سيئة.,NULL,LAPTOP#GENERAL,laptop,implicit
أيضًا عمر البطارية رائع ويدوم معي يومًا كاملاً (أستخدمه عادةً طوال اليوم أيضًا),عمر البطارية,BATTERY#OPERATION_PERFORMANCE,laptop,explicit
هذا صادق تمامًا، وهو باهظ الثمن للغاية متصفح Chrome.,متصفح Chrome,LAPTOP#PRICE,laptop,explicit
لقد اشتريت هذا المنتج لتوفير المال والآن أنفقت 700 دولار ولا يزال يتعين علي الخروج وشراء منتج جديد.,NULL | NULL,LAPTOP#QUALITY | LAPTOP#PRICE,laptop,implicit | implicit
سيئة البطارية، مكبر الصوت ولوحة اللمس,البطارية | مكبر الصوت | لوحة اللمس,BATTERY#GENERAL | HARDWARE#GENERAL | HARDWARE#GENERAL,laptop,explicit | explicit | explicit
الكمبيوتر جميل جداً وخفيف جداً .,الكمبيوتر | الكمبيوتر,LAPTOP#DESIGN_FEATURES | LAPTOP#DESIGN_FEATURES,laptop,explicit | explicit
رائع بناء المنتج - جودة هذا asus chromebook مثيرة للإعجاب بأي سعر، ولكن بسعر أقل من 500 دولار فهو مذهل.,بناء المنتج | asus chromebook | asus chromebook,LAPTOP#DESIGN_FEATURES | LAPTOP#QUALITY | LAPTOP#PRICE,laptop,explicit | explicit | explicit
